x_m,y_m,w_tr_right_m,w_tr_left_m
-4.296559,-0.607232,0.2273,0.1500
-4.284550,-0.562920,0.2377,0.1500
-4.271211,-0.519649,0.2532,0.1500
-4.255617,-0.477458,0.2700,0.1500
-4.238706,-0.436388,0.2849,0.1500
-4.220547,-0.396472,0.3009,0.1500
-4.201216,-0.357744,0.3168,0.1500
-4.179811,-0.320232,0.3290,0.1500
-4.157287,-0.283964,0.3431,0.1500
-4.132749,-0.248964,0.3517,0.1500
-4.107162,-0.215253,0.3594,0.1500
-4.079638,-0.182850,0.3678,0.1500
-4.051151,-0.151769,0.3777,0.1500
-4.020823,-0.122024,0.3854,0.1500
-3.988649,-0.092754,0.3917,0.1500
-3.955613,-0.064948,0.4004,0.1500
-3.920849,-0.038608,0.4113,0.1500
-3.884364,-0.013732,0.4184,0.1500
-3.847152,0.009684,0.4209,0.1500
-3.808359,0.031648,0.4215,0.1500
-3.768003,0.052168,0.4217,0.1500
-3.726105,0.071259,0.4218,0.1500
-3.683674,0.088935,0.4218,0.1500
-3.639869,0.105214,0.4218,0.1500
-3.594723,0.120989,0.4218,0.1500
-3.548271,0.135300,0.4218,0.1500
-3.500552,0.148179,0.4218,0.1500
-3.452590,0.159657,0.4216,0.1500
-3.403562,0.169770,0.4215,0.1500
-3.353517,0.178556,0.4209,0.1500
-3.302509,0.186056,0.4164,0.1500
-3.250591,0.192314,0.4095,0.1500
-3.198807,0.197375,0.4040,0.1500
-3.146349,0.201290,0.3997,0.1500
-3.093284,0.204112,0.3986,0.1500
-3.039682,0.206764,0.3986,0.1500
-2.985614,0.208323,0.3986,0.1500
-2.931155,0.209724,0.3986,0.1500
-2.876383,0.210920,0.3986,0.1500
-2.822363,0.211003,0.3986,0.1500
-2.768310,0.210919,0.3986,0.1500
-2.714315,0.210638,0.3986,0.1500
-2.660467,0.209265,0.3986,0.1500
-2.606863,0.206891,0.3986,0.1500
-2.553600,0.203610,0.3986,0.1500
-2.500777,0.199520,0.3986,0.1500
-2.448499,0.194722,0.3986,0.1500
-2.396870,0.189319,0.3986,0.1500
-2.346000,0.183415,0.3986,0.1500
-2.296000,0.177121,0.3978,0.1500
-2.246000,0.170548,0.3904,0.1500
-2.196000,0.163810,0.3857,0.1500
-2.146000,0.157024,0.3601,0.1500
-2.096000,0.149325,0.3438,0.1500
-2.046000,0.141705,0.3341,0.1500
-1.996000,0.134285,0.3279,0.1500
-1.946000,0.126208,0.3255,0.1500
-1.896000,0.118468,0.3213,0.1500
-1.846000,0.110210,0.3192,0.1500
-1.796000,0.102432,0.3173,0.1500
-1.746000,0.094282,0.3161,0.1500
-1.696000,0.086760,0.3152,0.1500
-1.646000,0.079016,0.3120,0.1500
-1.596000,0.071071,0.2968,0.1500
-1.546000,0.062943,0.2821,0.1500
-1.496000,0.054653,0.2513,0.1500
-1.446000,0.045351,0.2277,0.1500
-1.396000,0.036037,0.2276,0.1500
-1.346000,0.026728,0.2124,0.1500
-1.296000,0.016572,0.2124,0.1500
-1.246000,0.006567,0.2124,0.1500
-1.196000,-0.003272,0.2124,0.1500
-1.146000,-0.012932,0.2124,0.1500
-1.096000,-0.022399,0.2124,0.1500
-1.046000,-0.031659,0.2124,0.1500
-0.996000,-0.040696,0.2124,0.1500
-0.946000,-0.049498,0.2144,0.1500
-0.896000,-0.057180,0.2391,0.1500
-0.846000,-0.064709,0.2451,0.1500
